country,city,location,date,susceptible,infected,delta_infected,recovered,deaths,density,pm25,pm10,pm1,particle_pollution,no2,co,so2,o3,aqi
Australia,Victoria,"Australia, Victoria",2020-02-22,6594800,0,0.0,4,0,3.3,16.7272727272727,12.8181818181818,,,2.6,2.04285714285714,1.78571428571429,10.675,29.0
Australia,Victoria,"Australia, Victoria",2020-02-23,6594800,0,0.0,4,0,3.3,17.6363636363636,13.4545454545455,,,2.68888888888889,1.85,1.5375,12.4125,29.0
Australia,Victoria,"Australia, Victoria",2020-02-24,6594800,0,0.0,4,0,3.3,19.4545454545455,15.2727272727273,,,4.16666666666667,2.27142857142857,2.02857142857143,10.8125,39.0
Australia,Victoria,"Australia, Victoria",2020-02-25,6594800,0,0.0,4,0,3.3,19.1818181818182,14.0,,,4.22222222222222,1.9625,1.8125,9.8375,70.0
Australia,Victoria,"Australia, Victoria",2020-02-26,6594800,0,0.0,4,0,3.3,16.0,13.1818181818182,,,3.78888888888889,1.9,2.1,10.9,28.0
Australia,Victoria,"Australia, Victoria",2020-02-27,6594800,0,0.0,4,0,3.3,18.8181818181818,18.2727272727273,,,3.17777777777778,1.6875,1.55,10.2375,39.0
Australia,Victoria,"Australia, Victoria",2020-02-28,6594800,0,1.5,4,0,3.3,17.2727272727273,13.5454545454545,,,3.27777777777778,1.825,1.75714285714286,10.8375,29.0
Australia,Victoria,"Australia, Victoria",2020-02-29,6594797,3,1.5,4,0,3.3,15.4545454545455,12.0909090909091,,,2.94444444444444,1.8,1.95,10.75,21.0
Australia,Victoria,"Australia, Victoria",2020-03-01,6594797,3,1.0,4,0,3.3,18.3636363636364,13.6363636363636,,,3.1,1.9625,1.575,11.6375,28.0
Australia,Victoria,"Australia, Victoria",2020-03-02,6594795,5,1.0,4,0,3.3,20.0,16.3636363636364,,,4.0,1.8125,1.3875,12.8875,
Australia,Victoria,"Australia, Victoria",2020-03-03,6594795,5,0.5,4,0,3.3,20.0,15.0909090909091,,,2.13333333333333,1.7875,1.26666666666667,11.225,
Australia,Victoria,"Australia, Victoria",2020-03-04,6594794,6,0.5,4,0,3.3,16.2727272727273,13.2727272727273,,,4.78888888888889,2.125,1.25,10.4375,
Australia,Victoria,"Australia, Victoria",2020-03-05,6594794,3,0.0,7,0,3.3,16.5454545454545,11.5454545454545,,,5.35555555555556,1.9625,1.225,10.225,
Australia,Victoria,"Australia, Victoria",2020-03-06,6594794,3,0.5,7,0,3.3,16.3636363636364,10.6363636363636,,,2.63333333333333,1.9375,1.28571428571429,11.425,
Australia,Victoria,"Australia, Victoria",2020-03-07,6594793,4,0.5,7,0,3.3,14.3636363636364,10.5454545454545,,,2.13333333333333,2.1625,2.35,11.625,
Australia,Victoria,"Australia, Victoria",2020-03-08,6594793,4,2.0,7,0,3.3,12.9090909090909,9.54545454545454,,,2.0375,1.9625,1.52857142857143,9.9,
Australia,Victoria,"Australia, Victoria",2020-03-09,6594789,8,3.5,7,0,3.3,12.8181818181818,9.27272727272727,,,2.8,2.125,1.55,9.9625,
Australia,Victoria,"Australia, Victoria",2020-03-10,6594786,11,3.0,7,0,3.3,13.5454545454545,10.5454545454545,,,4.61111111111111,1.75,1.3875,10.2375,
Australia,Victoria,"Australia, Victoria",2020-03-11,6594783,14,1.5,7,0,3.3,16.0,11.9090909090909,,,4.82222222222222,1.7,1.3375,10.45,
Australia,Victoria,"Australia, Victoria",2020-03-12,6594783,14,7.5,7,0,3.3,14.8181818181818,11.6363636363636,,,4.51111111111111,1.6375,1.4,10.1,
Australia,Victoria,"Australia, Victoria",2020-03-13,6594768,28,14.0,8,0,3.3,15.4545454545455,12.6363636363636,,,3.92222222222222,1.6375,1.31428571428571,10.4,
Australia,Victoria,"Australia, Victoria",2020-03-14,6594755,41,10.5,8,0,3.3,16.6,12.0,,,3.5125,1.1,2.4,11.7714285714286,
Australia,Victoria,"Australia, Victoria",2020-03-15,6594747,49,11.0,8,0,3.3,12.0909090909091,8.90909090909091,,,2.225,1.425,1.64285714285714,10.625,
Australia,Victoria,"Australia, Victoria",2020-03-16,6594733,63,18.5,8,0,3.3,12.5454545454545,10.0,,,2.86666666666667,1.75,1.9375,8.95,
Australia,Victoria,"Australia, Victoria",2020-03-17,6594710,86,25.0,8,0,3.3,14.0,11.4545454545455,,,3.65555555555556,1.9625,1.26666666666667,9.325,
Australia,Victoria,"Australia, Victoria",2020-03-18,6594683,113,13.5,8,0,3.3,15.6363636363636,14.1818181818182,,,4.85555555555556,1.75,1.64285714285714,11.325,
Australia,Victoria,"Australia, Victoria",2020-03-19,6594683,113,0.0,8,0,3.3,19.3636363636364,17.2727272727273,,,6.92222222222222,2.225,1.3125,11.95,
Australia,Victoria,"Australia, Victoria",2020-03-20,6594683,113,54.0,8,0,3.3,19.9090909090909,16.5454545454545,,,5.48888888888889,1.8875,1.1,12.5625,
Australia,Victoria,"Australia, Victoria",2020-03-21,6594575,221,117.0,8,0,3.3,19.6363636363636,14.7272727272727,,,2.61111111111111,1.5625,1.35714285714286,12.175,
Australia,Victoria,"Australia, Victoria",2020-03-22,6594449,285,63.0,70,0,3.3,18.1818181818182,13.3636363636364,,,2.41111111111111,1.75,1.45,12.7375,
Australia,Victoria,"Australia, Victoria",2020-03-23,6594449,285,28.0,70,0,3.3,15.6363636363636,11.8181818181818,,,2.65555555555556,1.5875,1.15,11.5125,
Australia,Victoria,"Australia, Victoria",2020-03-24,6594393,314,55.5,97,0,3.3,14.6363636363636,10.6363636363636,,,3.18888888888889,1.6,1.34285714285714,9.2875,
Australia,Victoria,"Australia, Victoria",2020-03-25,6594338,369,54.5,97,0,3.3,15.5,11.4,,,4.075,1.56666666666667,0.885714285714286,8.87142857142857,
Australia,Victoria,"Australia, Victoria",2020-03-26,6594284,368,54.0,149,3,3.3,16.4545454545455,11.9090909090909,,,3.68888888888889,1.6375,1.1,12.7875,
Australia,Victoria,"Australia, Victoria",2020-03-27,6594230,400,82.5,171,3,3.3,18.5454545454545,13.6363636363636,,,3.87777777777778,1.6625,1.31428571428571,9.675,
Australia,Victoria,"Australia, Victoria",2020-03-28,6594119,491,97.5,191,3,3.3,19.1818181818182,13.4545454545455,,,3.05555555555556,1.5375,1.15,11.5,
Belgium,nan,Belgium,2020-01-23,11590000,0,0.0,0,0,382.7,76.8333333333333,27.8333333333333,,,,,,,
Belgium,nan,Belgium,2020-01-24,11590000,0,0.0,0,0,382.7,72.3333333333333,24.1666666666667,,,,,,,
Belgium,nan,Belgium,2020-01-25,11590000,0,0.0,0,0,382.7,91.3333333333333,35.1666666666667,,,,,,,
Belgium,nan,Belgium,2020-01-26,11590000,0,0.0,0,0,382.7,68.8333333333333,26.6666666666667,,,,,,,
Belgium,nan,Belgium,2020-01-27,11590000,0,0.0,0,0,382.7,26.3333333333333,8.83333333333333,,,,,,,
Belgium,nan,Belgium,2020-01-28,11590000,0,0.0,0,0,382.7,11.4,5.16666666666667,,,,,,,
Belgium,nan,Belgium,2020-01-29,11590000,0,0.0,0,0,382.7,24.1666666666667,12.3333333333333,,,,,,,
Belgium,nan,Belgium,2020-01-30,11590000,0,0.0,0,0,382.7,24.6666666666667,10.6666666666667,,,,,,,
Belgium,nan,Belgium,2020-01-31,11590000,0,0.0,0,0,382.7,15.4,5.5,,,,,,,
Belgium,nan,Belgium,2020-02-01,11590000,0,0.0,0,0,382.7,17.0,7.0,,,,,,,
Belgium,nan,Belgium,2020-02-02,11590000,0,0.0,0,0,382.7,31.3333333333333,14.0,,,,,,,
Belgium,nan,Belgium,2020-02-03,11590000,0,0.5,0,0,382.7,30.1666666666667,12.6666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-04,11589999,1,0.5,0,0,382.7,19.8333333333333,9.5,,,,,,,
Belgium,nan,Belgium,2020-02-05,11589999,1,0.0,0,0,382.7,41.1666666666667,16.8333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-06,11589999,1,0.0,0,0,382.7,75.0,31.5,,,,,,,
Belgium,nan,Belgium,2020-02-07,11589999,1,0.0,0,0,382.7,69.3333333333333,27.3333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-08,11589999,1,0.0,0,0,382.7,52.8333333333333,18.3333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-09,11589999,1,0.0,0,0,382.7,24.8333333333333,10.1666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-10,11589999,1,0.0,0,0,382.7,22.1666666666667,10.1666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-11,11589999,1,0.0,0,0,382.7,21.3333333333333,11.6666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-12,11589999,1,0.0,0,0,382.7,19.3333333333333,10.8333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-13,11589999,1,0.0,0,0,382.7,18.5,7.83333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-14,11589999,1,0.0,0,0,382.7,27.5,11.6666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-15,11589999,1,0.0,0,0,382.7,29.5,12.8333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-16,11589999,1,0.0,0,0,382.7,13.0,6.33333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-17,11589999,0,0.0,1,0,382.7,20.6,8.66666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-18,11589999,0,0.0,1,0,382.7,17.3333333333333,8.66666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-19,11589999,0,0.0,1,0,382.7,17.6666666666667,8.66666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-20,11589999,0,0.0,1,0,382.7,21.1666666666667,8.83333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-21,11589999,0,0.0,1,0,382.7,20.0,11.0,,,,,,,
Belgium,nan,Belgium,2020-02-22,11589999,0,0.0,1,0,382.7,19.3333333333333,8.5,,,,,,,
Belgium,nan,Belgium,2020-02-23,11589999,0,0.0,1,0,382.7,14.3333333333333,6.33333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-24,11589999,0,0.0,1,0,382.7,13.0,5.5,,,,,,,
Belgium,nan,Belgium,2020-02-25,11589999,0,0.0,1,0,382.7,12.3333333333333,6.33333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-26,11589999,0,0.0,1,0,382.7,15.0,6.33333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-27,11589999,0,0.0,1,0,382.7,20.5,8.16666666666667,,,,,,,
Belgium,nan,Belgium,2020-02-28,11589999,0,0.0,1,0,382.7,34.5,13.3333333333333,,,,,,,
Belgium,nan,Belgium,2020-02-29,11589999,0,0.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-01,11589998,1,3.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-02,11589992,7,5.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-03,11589987,12,7.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-04,11589977,22,18.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-05,11589950,49,43.0,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-06,11589891,108,59.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-07,11589831,168,45.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-08,11589800,199,35.0,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-09,11589761,238,33.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-10,11589733,266,37.5,1,0,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-11,11589686,310,23.5,1,3,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-12,11589686,310,122.5,1,3,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-13,11589441,555,187.5,1,3,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-14,11589311,684,163.5,1,4,382.7,,,,,,,,,
Belgium,nan,Belgium,2020-03-15,11589114,881,184.5,1,4,382.7,24.0,9.33333333333333,,,4.08333333333333,0.1,1.725,22.8,
Belgium,nan,Belgium,2020-03-16,11588942,1052,178.5,1,5,382.7,54.0,21.8333333333333,,,14.2333333333333,0.1,2.475,11.02,
Belgium,nan,Belgium,2020-03-17,11588757,1232,214.0,1,10,382.7,54.3333333333333,22.3333333333333,,,11.25,0.1,2.1,13.04,
Belgium,nan,Belgium,2020-03-18,11588514,1441,276.0,31,14,382.7,54.0,21.6666666666667,,,9.31666666666667,0.1,4.375,13.3,
Belgium,nan,Belgium,2020-03-19,11588205,1743,385.5,31,21,382.7,81.1666666666667,35.0,,,12.9833333333333,0.1,2.725,11.1,
Belgium,nan,Belgium,2020-03-20,11587743,2219,510.0,1,37,382.7,65.1666666666667,26.1666666666667,,,6.73333333333333,0.1,1.6,14.0,
Belgium,nan,Belgium,2020-03-21,11587185,2485,572.0,263,67,382.7,27.5,9.66666666666667,,,3.55,0.1,0.6,23.5333333333333,
Belgium,nan,Belgium,2020-03-22,11586599,3063,464.0,263,75,382.7,21.3333333333333,8.83333333333333,,,3.1,0.1,0.6,25.3333333333333,
Belgium,nan,Belgium,2020-03-23,11586257,3392,434.0,263,88,382.7,23.3333333333333,10.8333333333333,,,4.1,0.1,0.85,27.7833333333333,
Belgium,nan,Belgium,2020-03-24,11585731,3686,597.0,461,122,382.7,34.0,13.8333333333333,,,5.68333333333333,0.1,0.725,26.1833333333333,
Belgium,nan,Belgium,2020-03-25,11585063,4212,983.0,547,178,382.7,59.6666666666667,25.5,,,9.11666666666667,0.1,1.225,25.4333333333333,
Belgium,nan,Belgium,2020-03-26,11583765,5340,1173.5,675,220,382.7,69.5,31.1666666666667,,,8.41666666666667,0.1,1.85,26.0166666666667,
Belgium,nan,Belgium,2020-03-27,11582716,6137,1449.5,858,289,382.7,94.6666666666667,45.3333333333333,,,11.1,0.1,1.85,20.4166666666667,
Belgium,nan,Belgium,2020-03-28,11580866,7718,1776.0,1063,353,382.7,111.333333333333,50.8333333333333,,,6.66666666666667,0.1,1.225,27.3333333333333,
Cambodia,nan,Cambodia,2020-01-23,16719000,0,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-24,16719000,0,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-25,16719000,0,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-26,16719000,0,0.5,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-27,16718999,1,0.5,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-28,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-29,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-30,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-01-31,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-01,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-02,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-03,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-04,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-05,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-06,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-07,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-08,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-09,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-10,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-11,16718999,1,0.0,0,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-12,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-13,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-14,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-15,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-16,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-17,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-18,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-19,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-20,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-21,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-22,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-23,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-24,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-25,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-26,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-27,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-28,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-02-29,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-01,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-02,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-03,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-04,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-05,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-06,16718999,0,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-07,16718999,0,0.5,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-08,16718998,1,0.5,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-09,16718998,1,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-10,16718998,1,0.5,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-11,16718997,2,0.5,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-12,16718997,2,1.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-13,16718995,4,2.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-14,16718993,6,1.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-15,16718993,6,0.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-16,16718993,6,13.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-17,16718967,32,14.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-18,16718965,34,2.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-19,16718963,36,8.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-20,16718949,50,8.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-21,16718947,52,16.5,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-22,16718916,83,17.0,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-23,16718913,86,3.5,1,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-24,16718909,87,4.5,4,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-25,16718904,86,2.5,10,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-26,16718904,86,1.5,10,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-27,16718901,88,1.5,11,0,94.7,,,,,,,,,
Cambodia,nan,Cambodia,2020-03-28,16718901,86,2.0,13,0,94.7,,,,,,,,,
China,Anhui,"China, Anhui",2020-01-23,63239991,9,7.0,0,0,153.3,139.153846153846,70.9615384615385,,-549.6,14.3269230769231,10.5096153846154,5.41153846153846,19.9217391304348,221.0
China,Anhui,"China, Anhui",2020-01-24,63239985,15,15.0,0,0,153.3,119.538461538462,56.9038461538462,,-549.6,9.44230769230769,8.25961538461539,5.08653846153846,23.6739130434783,
China,Anhui,"China, Anhui",2020-01-25,63239961,39,22.5,0,0,153.3,125.442307692308,58.3653846153846,,-3065.6,9.49230769230769,8.42884615384616,7.06153846153846,20.8108695652174,
China,Anhui,"China, Anhui",2020-01-26,63239940,60,15.5,0,0,153.3,111.711538461538,50.7884615384615,,-3065.6,8.8,8.60576923076923,6.00769230769231,21.9978260869565,
China,Anhui,"China, Anhui",2020-01-27,63239930,70,23.0,0,0,153.3,116.884615384615,49.3461538461538,,-2226.93333333333,9.09615384615385,8.81730769230769,5.85384615384615,23.0934782608696,
China,Anhui,"China, Anhui",2020-01-28,63239894,106,41.0,0,0,153.3,133.423076923077,57.8461538461538,,-549.6,8.92884615384615,9.20961538461538,5.99038461538461,23.1347826086957,
China,Anhui,"China, Anhui",2020-01-29,63239848,150,47.0,2,0,153.3,125.807692307692,52.0769230769231,,-549.6,7.80192307692307,8.175,5.41923076923077,25.5717391304348,
China,Anhui,"China, Anhui",2020-01-30,63239800,198,42.5,2,0,153.3,126.942307692308,53.0384615384615,,-549.6,8.60576923076923,8.33076923076923,5.57307692307692,25.7565217391304,
China,Anhui,"China, Anhui",2020-01-31,63239763,234,48.5,3,0,153.3,138.730769230769,58.9807692307692,,-549.6,10.3923076923077,8.68461538461538,6.09038461538462,28.0217391304348,158.0
China,Anhui,"China, Anhui",2020-02-01,63239703,292,51.5,5,0,153.3,128.384615384615,55.1538461538462,,-549.6,9.57884615384615,7.81923076923077,5.67884615384615,28.9695652173913,66.25
China,Anhui,"China, Anhui",2020-02-02,63239660,333,55.5,7,0,153.3,108.826923076923,45.5769230769231,,-549.6,8.16153846153846,6.66346153846154,4.84807692307692,26.6586956521739,73.5
China,Anhui,"China, Anhui",2020-02-03,63239592,394,70.0,14,0,153.3,112.076923076923,46.5,,-1178.6,8.5,7.03076923076923,4.9,24.7630434782609,70.0
China,Anhui,"China, Anhui",2020-02-04,63239520,460,61.0,20,0,153.3,95.8269230769231,41.2884615384615,,-1178.6,8.075,7.18461538461539,4.84423076923076,22.7717391304348,70.25
China,Anhui,"China, Anhui",2020-02-05,63239470,507,55.5,23,0,153.3,95.0769230769231,40.1153846153846,,-549.6,7.51923076923077,6.83076923076923,4.62884615384615,22.4021739130435,46.75
China,Anhui,"China, Anhui",2020-02-06,63239409,557,67.5,34,0,153.3,91.4038461538462,38.0576923076923,,-549.6,7.50384615384615,6.99038461538462,4.86730769230769,23.0086956521739,62.0
China,Anhui,"China, Anhui",2020-02-07,63239335,618,71.0,47,0,153.3,103.173076923077,42.9423076923077,,-549.6,7.9,7.40961538461538,4.86538461538461,21.0565217391304,110.5
China,Anhui,"China, Anhui",2020-02-08,63239267,674,57.0,59,0,153.3,110.115384615385,47.5769230769231,,-549.6,7.92307692307692,7.68076923076923,4.90192307692307,21.8978260869565,164.0
China,Anhui,"China, Anhui",2020-02-09,63239221,706,48.5,72,1,153.3,116.862745098039,48.3725490196078,,-549.6,8.35490196078431,8.1313725490196,5.64509803921569,23.2111111111111,146.0
China,Anhui,"China, Anhui",2020-02-10,63239170,739,40.5,88,3,153.3,113.192307692308,48.4038461538462,,,9.84615384615385,8.32115384615384,5.94615384615385,24.6108695652174,139.25
China,Anhui,"China, Anhui",2020-02-11,63239140,751,29.5,105,4,153.3,118.692307692308,49.6730769230769,,,9.81153846153846,8.20961538461539,5.41346153846154,24.3869565217391,154.0
China,Anhui,"China, Anhui",2020-02-12,63239111,758,25.0,127,4,153.3,119.196078431373,50.8627450980392,,,10.4725490196078,8.69411764705883,5.29607843137255,21.8688888888889,177.5
China,Anhui,"China, Anhui",2020-02-13,63239090,748,22.5,157,5,153.3,112.607843137255,49.0588235294118,,,9.55686274509804,8.22745098039216,4.74117647058823,20.5911111111111,171.25
